id,name,course,score,expert
48,"Mr. Norwood Kassulke DVM",RPL,3.7,"Knowledge Engineering"
48,"Mr. Norwood Kassulke DVM",RPL,3.7,"Ubiquitos Computing"
48,"Mr. Norwood Kassulke DVM",RPL,3.7,"Game Technology & Machine Learning"
48,"Mr. Norwood Kassulke DVM",OS,3,"Knowledge Engineering"
48,"Mr. Norwood Kassulke DVM",OS,3,"Ubiquitos Computing"
48,"Mr. Norwood Kassulke DVM",OS,3,"Game Technology & Machine Learning"
48,"Mr. Norwood Kassulke DVM","Matkom 1",3.7,"Knowledge Engineering"
48,"Mr. Norwood Kassulke DVM","Matkom 1",3.7,"Ubiquitos Computing"
48,"Mr. Norwood Kassulke DVM","Matkom 1",3.7,"Game Technology & Machine Learning"
48,"Mr. Norwood Kassulke DVM",Graphics,3.3,"Game Technology & Machine Learning"
48,"Mr. Norwood Kassulke DVM",Game,2.7,"Game Technology & Machine Learning"
48,"Mr. Norwood Kassulke DVM","Big Data",3.7,"Knowledge Engineering"
48,"Mr. Norwood Kassulke DVM",Statistik,3.3,"Knowledge Engineering"
48,"Mr. Norwood Kassulke DVM",OOP,3.7,"Knowledge Engineering"
48,"Mr. Norwood Kassulke DVM",OOP,3.7,"Ubiquitos Computing"
48,"Mr. Norwood Kassulke DVM",OOP,3.7,"Game Technology & Machine Learning"
48,"Mr. Norwood Kassulke DVM","Open Source",3.7,"Ubiquitos Computing"
48,"Mr. Norwood Kassulke DVM","Matkom 2",3,"Knowledge Engineering"
48,"Mr. Norwood Kassulke DVM","Matkom 2",3,"Ubiquitos Computing"
48,"Mr. Norwood Kassulke DVM","Matkom 2",3,"Game Technology & Machine Learning"
48,"Mr. Norwood Kassulke DVM",AI,2.7,"Game Technology & Machine Learning"
48,"Mr. Norwood Kassulke DVM","Bahasa Inggris",3,"Knowledge Engineering"
48,"Mr. Norwood Kassulke DVM","Bahasa Inggris",3,"Ubiquitos Computing"
48,"Mr. Norwood Kassulke DVM","Bahasa Inggris",3,"Game Technology & Machine Learning"
48,"Mr. Norwood Kassulke DVM",IOT,4,"Ubiquitos Computing"
48,"Mr. Norwood Kassulke DVM",Declarative,3.3,"Knowledge Engineering"
48,"Mr. Norwood Kassulke DVM",Declarative,3.3,"Ubiquitos Computing"
48,"Mr. Norwood Kassulke DVM",Declarative,3.3,"Game Technology & Machine Learning"
48,"Mr. Norwood Kassulke DVM",Web,4,"Knowledge Engineering"
48,"Mr. Norwood Kassulke DVM",Web,4,"Ubiquitos Computing"
48,"Mr. Norwood Kassulke DVM",Web,4,"Game Technology & Machine Learning"
48,"Mr. Norwood Kassulke DVM","Matkom 3",3.7,"Knowledge Engineering"
48,"Mr. Norwood Kassulke DVM","Matkom 3",3.7,"Ubiquitos Computing"
48,"Mr. Norwood Kassulke DVM","Matkom 3",3.7,"Game Technology & Machine Learning"
48,"Mr. Norwood Kassulke DVM","Data Science",4,"Knowledge Engineering"
48,"Mr. Norwood Kassulke DVM",Mobile,3.3,"Ubiquitos Computing"
48,"Mr. Norwood Kassulke DVM",Compilation,3,"Ubiquitos Computing"
49,"Margarita Metz","Basis Data",3.7,"Knowledge Engineering"
49,"Margarita Metz","Basis Data",3.7,"Ubiquitos Computing"
49,"Margarita Metz","Basis Data",3.7,"Game Technology & Machine Learning"
49,"Margarita Metz",Declarative,2.7,"Knowledge Engineering"
49,"Margarita Metz",Declarative,2.7,"Ubiquitos Computing"
49,"Margarita Metz",Declarative,2.7,"Game Technology & Machine Learning"
49,"Margarita Metz",Game,3,"Game Technology & Machine Learning"
49,"Margarita Metz",Graphics,2,"Game Technology & Machine Learning"
49,"Margarita Metz","Bahasa Inggris",2.7,"Knowledge Engineering"
49,"Margarita Metz","Bahasa Inggris",2.7,"Ubiquitos Computing"
49,"Margarita Metz","Bahasa Inggris",2.7,"Game Technology & Machine Learning"
49,"Margarita Metz",Web,2.7,"Knowledge Engineering"
49,"Margarita Metz",Web,2.7,"Ubiquitos Computing"
49,"Margarita Metz",Web,2.7,"Game Technology & Machine Learning"
49,"Margarita Metz",Compilation,2.7,"Ubiquitos Computing"
49,"Margarita Metz","Algoritma & Pemrograman",3.3,"Knowledge Engineering"
49,"Margarita Metz","Algoritma & Pemrograman",3.3,"Ubiquitos Computing"
49,"Margarita Metz","Algoritma & Pemrograman",3.3,"Game Technology & Machine Learning"
49,"Margarita Metz",Algorithm,3,"Knowledge Engineering"
49,"Margarita Metz",Algorithm,3,"Ubiquitos Computing"
49,"Margarita Metz",Algorithm,3,"Game Technology & Machine Learning"
49,"Margarita Metz","Proyek SI",2.7,"Knowledge Engineering"
49,"Margarita Metz","Proyek SI",2.7,"Ubiquitos Computing"
49,"Margarita Metz","Proyek SI",2.7,"Game Technology & Machine Learning"
49,"Margarita Metz",MM,2.7,"Game Technology & Machine Learning"
49,"Margarita Metz",Sociotechnology,3.7,"Knowledge Engineering"
49,"Margarita Metz",Sociotechnology,3.7,"Ubiquitos Computing"
49,"Margarita Metz",Sociotechnology,3.7,"Game Technology & Machine Learning"
49,"Margarita Metz",IOT,3.7,"Ubiquitos Computing"
49,"Margarita Metz","Komunikasi Data",3,"Ubiquitos Computing"
49,"Margarita Metz",PTI,4,"Knowledge Engineering"
49,"Margarita Metz",PTI,4,"Ubiquitos Computing"
49,"Margarita Metz",PTI,4,"Game Technology & Machine Learning"
49,"Margarita Metz",OOP,2.7,"Knowledge Engineering"
49,"Margarita Metz",OOP,2.7,"Ubiquitos Computing"
49,"Margarita Metz",OOP,2.7,"Game Technology & Machine Learning"
49,"Margarita Metz","Open Source",3.7,"Ubiquitos Computing"
49,"Margarita Metz",RPL,3.7,"Knowledge Engineering"
49,"Margarita Metz",RPL,3.7,"Ubiquitos Computing"
49,"Margarita Metz",RPL,3.7,"Game Technology & Machine Learning"
49,"Margarita Metz","Matkom 1",3,"Knowledge Engineering"
49,"Margarita Metz","Matkom 1",3,"Ubiquitos Computing"
49,"Margarita Metz","Matkom 1",3,"Game Technology & Machine Learning"
49,"Margarita Metz",Mobile,3,"Ubiquitos Computing"
49,"Margarita Metz",Cryptography,4,"Ubiquitos Computing"
49,"Margarita Metz","Matkom 3",3.3,"Knowledge Engineering"
49,"Margarita Metz","Matkom 3",3.3,"Ubiquitos Computing"
49,"Margarita Metz","Matkom 3",3.3,"Game Technology & Machine Learning"
49,"Margarita Metz",Statistik,3.3,"Knowledge Engineering"
49,"Margarita Metz",IMK,4,"Knowledge Engineering"
49,"Margarita Metz",IMK,4,"Ubiquitos Computing"
49,"Margarita Metz",IMK,4,"Game Technology & Machine Learning"
49,"Margarita Metz","Organisasi & Arsitektur Komputer",3.7,"Knowledge Engineering"
49,"Margarita Metz","Organisasi & Arsitektur Komputer",3.7,"Ubiquitos Computing"
49,"Margarita Metz","Organisasi & Arsitektur Komputer",3.7,"Game Technology & Machine Learning"
49,"Margarita Metz",AI,4,"Game Technology & Machine Learning"
49,"Margarita Metz","Data Science",3,"Knowledge Engineering"
49,"Margarita Metz","Big Data",3.7,"Knowledge Engineering"
49,"Margarita Metz",K3,3.7,"Knowledge Engineering"
49,"Margarita Metz",K3,3.7,"Ubiquitos Computing"
49,"Margarita Metz",K3,3.7,"Game Technology & Machine Learning"
49,"Margarita Metz",KWU,3.3,"Knowledge Engineering"
49,"Margarita Metz",KWU,3.3,"Ubiquitos Computing"
49,"Margarita Metz",KWU,3.3,"Game Technology & Machine Learning"
49,"Margarita Metz",OS,3.3,"Knowledge Engineering"
49,"Margarita Metz",OS,3.3,"Ubiquitos Computing"
49,"Margarita Metz",OS,3.3,"Game Technology & Machine Learning"
49,"Margarita Metz",NLP,3.3,"Knowledge Engineering"
49,"Margarita Metz","Matkom 2",3.7,"Knowledge Engineering"
49,"Margarita Metz","Matkom 2",3.7,"Ubiquitos Computing"
49,"Margarita Metz","Matkom 2",3.7,"Game Technology & Machine Learning"
49,"Margarita Metz","Struktur Data",3.7,"Knowledge Engineering"
49,"Margarita Metz","Struktur Data",3.7,"Ubiquitos Computing"
49,"Margarita Metz","Struktur Data",3.7,"Game Technology & Machine Learning"
50,"Zella Rippin","Open Source",2.3,"Ubiquitos Computing"
50,"Zella Rippin","Organisasi & Arsitektur Komputer",2.7,"Knowledge Engineering"
50,"Zella Rippin","Organisasi & Arsitektur Komputer",2.7,"Ubiquitos Computing"
50,"Zella Rippin","Organisasi & Arsitektur Komputer",2.7,"Game Technology & Machine Learning"
50,"Zella Rippin",IOT,2,"Ubiquitos Computing"
50,"Zella Rippin",Game,2,"Game Technology & Machine Learning"
50,"Zella Rippin","Big Data",3.3,"Knowledge Engineering"
50,"Zella Rippin",RPL,2.7,"Knowledge Engineering"
50,"Zella Rippin",RPL,2.7,"Ubiquitos Computing"
50,"Zella Rippin",RPL,2.7,"Game Technology & Machine Learning"
50,"Zella Rippin",Sociotechnology,4,"Knowledge Engineering"
50,"Zella Rippin",Sociotechnology,4,"Ubiquitos Computing"
50,"Zella Rippin",Sociotechnology,4,"Game Technology & Machine Learning"
50,"Zella Rippin",Mobile,4,"Ubiquitos Computing"
50,"Zella Rippin","Bahasa Inggris",2.7,"Knowledge Engineering"
50,"Zella Rippin","Bahasa Inggris",2.7,"Ubiquitos Computing"
50,"Zella Rippin","Bahasa Inggris",2.7,"Game Technology & Machine Learning"
50,"Zella Rippin","Algoritma & Pemrograman",4,"Knowledge Engineering"
50,"Zella Rippin","Algoritma & Pemrograman",4,"Ubiquitos Computing"
50,"Zella Rippin","Algoritma & Pemrograman",4,"Game Technology & Machine Learning"
50,"Zella Rippin","Data Science",3.3,"Knowledge Engineering"
50,"Zella Rippin",MM,3.3,"Game Technology & Machine Learning"
50,"Zella Rippin",Algorithm,3.3,"Knowledge Engineering"
50,"Zella Rippin",Algorithm,3.3,"Ubiquitos Computing"
50,"Zella Rippin",Algorithm,3.3,"Game Technology & Machine Learning"
50,"Zella Rippin",KWU,3,"Knowledge Engineering"
50,"Zella Rippin",KWU,3,"Ubiquitos Computing"
50,"Zella Rippin",KWU,3,"Game Technology & Machine Learning"
50,"Zella Rippin",OS,4,"Knowledge Engineering"
50,"Zella Rippin",OS,4,"Ubiquitos Computing"
50,"Zella Rippin",OS,4,"Game Technology & Machine Learning"
50,"Zella Rippin","Basis Data",2.7,"Knowledge Engineering"
50,"Zella Rippin","Basis Data",2.7,"Ubiquitos Computing"
50,"Zella Rippin","Basis Data",2.7,"Game Technology & Machine Learning"
50,"Zella Rippin",Declarative,4,"Knowledge Engineering"
50,"Zella Rippin",Declarative,4,"Ubiquitos Computing"
50,"Zella Rippin",Declarative,4,"Game Technology & Machine Learning"
50,"Zella Rippin",AI,3,"Game Technology & Machine Learning"
50,"Zella Rippin",Cryptography,3.7,"Ubiquitos Computing"
50,"Zella Rippin",Compilation,3.3,"Ubiquitos Computing"
50,"Zella Rippin",Web,4,"Knowledge Engineering"
50,"Zella Rippin",Web,4,"Ubiquitos Computing"
50,"Zella Rippin",Web,4,"Game Technology & Machine Learning"
50,"Zella Rippin",K3,3,"Knowledge Engineering"
50,"Zella Rippin",K3,3,"Ubiquitos Computing"
50,"Zella Rippin",K3,3,"Game Technology & Machine Learning"
50,"Zella Rippin",IMK,2.7,"Knowledge Engineering"
50,"Zella Rippin",IMK,2.7,"Ubiquitos Computing"
50,"Zella Rippin",IMK,2.7,"Game Technology & Machine Learning"
50,"Zella Rippin",Statistik,2.7,"Knowledge Engineering"
50,"Zella Rippin","Matkom 2",3.7,"Knowledge Engineering"
50,"Zella Rippin","Matkom 2",3.7,"Ubiquitos Computing"
50,"Zella Rippin","Matkom 2",3.7,"Game Technology & Machine Learning"
50,"Zella Rippin","Struktur Data",3.3,"Knowledge Engineering"
50,"Zella Rippin","Struktur Data",3.3,"Ubiquitos Computing"
50,"Zella Rippin","Struktur Data",3.3,"Game Technology & Machine Learning"
50,"Zella Rippin",OOP,4,"Knowledge Engineering"
50,"Zella Rippin",OOP,4,"Ubiquitos Computing"
50,"Zella Rippin",OOP,4,"Game Technology & Machine Learning"
50,"Zella Rippin",Graphics,3.7,"Game Technology & Machine Learning"
50,"Zella Rippin",NLP,3.3,"Knowledge Engineering"
50,"Zella Rippin","Matkom 3",2.7,"Knowledge Engineering"
50,"Zella Rippin","Matkom 3",2.7,"Ubiquitos Computing"
50,"Zella Rippin","Matkom 3",2.7,"Game Technology & Machine Learning"
50,"Zella Rippin","Matkom 1",2.7,"Knowledge Engineering"
50,"Zella Rippin","Matkom 1",2.7,"Ubiquitos Computing"
50,"Zella Rippin","Matkom 1",2.7,"Game Technology & Machine Learning"
50,"Zella Rippin","Proyek SI",3.7,"Knowledge Engineering"
50,"Zella Rippin","Proyek SI",3.7,"Ubiquitos Computing"
50,"Zella Rippin","Proyek SI",3.7,"Game Technology & Machine Learning"
50,"Zella Rippin","Komunikasi Data",4,"Ubiquitos Computing"
50,"Zella Rippin",PTI,3,"Knowledge Engineering"
50,"Zella Rippin",PTI,3,"Ubiquitos Computing"
50,"Zella Rippin",PTI,3,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones",RPL,3.3,"Knowledge Engineering"
51,"Prof. Sheridan Jones",RPL,3.3,"Ubiquitos Computing"
51,"Prof. Sheridan Jones",RPL,3.3,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones",Web,3.3,"Knowledge Engineering"
51,"Prof. Sheridan Jones",Web,3.3,"Ubiquitos Computing"
51,"Prof. Sheridan Jones",Web,3.3,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones","Algoritma & Pemrograman",3.3,"Knowledge Engineering"
51,"Prof. Sheridan Jones","Algoritma & Pemrograman",3.3,"Ubiquitos Computing"
51,"Prof. Sheridan Jones","Algoritma & Pemrograman",3.3,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones","Open Source",2,"Ubiquitos Computing"
51,"Prof. Sheridan Jones","Struktur Data",2.3,"Knowledge Engineering"
51,"Prof. Sheridan Jones","Struktur Data",2.3,"Ubiquitos Computing"
51,"Prof. Sheridan Jones","Struktur Data",2.3,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones",KWU,4,"Knowledge Engineering"
51,"Prof. Sheridan Jones",KWU,4,"Ubiquitos Computing"
51,"Prof. Sheridan Jones",KWU,4,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones",IOT,4,"Ubiquitos Computing"
51,"Prof. Sheridan Jones",IMK,3.3,"Knowledge Engineering"
51,"Prof. Sheridan Jones",IMK,3.3,"Ubiquitos Computing"
51,"Prof. Sheridan Jones",IMK,3.3,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones","Matkom 1",3,"Knowledge Engineering"
51,"Prof. Sheridan Jones","Matkom 1",3,"Ubiquitos Computing"
51,"Prof. Sheridan Jones","Matkom 1",3,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones",OOP,2.7,"Knowledge Engineering"
51,"Prof. Sheridan Jones",OOP,2.7,"Ubiquitos Computing"
51,"Prof. Sheridan Jones",OOP,2.7,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones","Matkom 2",3,"Knowledge Engineering"
51,"Prof. Sheridan Jones","Matkom 2",3,"Ubiquitos Computing"
51,"Prof. Sheridan Jones","Matkom 2",3,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones",MM,3,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones",Game,3.3,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones","Organisasi & Arsitektur Komputer",3.3,"Knowledge Engineering"
51,"Prof. Sheridan Jones","Organisasi & Arsitektur Komputer",3.3,"Ubiquitos Computing"
51,"Prof. Sheridan Jones","Organisasi & Arsitektur Komputer",3.3,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones",PTI,2.7,"Knowledge Engineering"
51,"Prof. Sheridan Jones",PTI,2.7,"Ubiquitos Computing"
51,"Prof. Sheridan Jones",PTI,2.7,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones",K3,3.3,"Knowledge Engineering"
51,"Prof. Sheridan Jones",K3,3.3,"Ubiquitos Computing"
51,"Prof. Sheridan Jones",K3,3.3,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones","Data Science",3.3,"Knowledge Engineering"
51,"Prof. Sheridan Jones","Bahasa Inggris",2.7,"Knowledge Engineering"
51,"Prof. Sheridan Jones","Bahasa Inggris",2.7,"Ubiquitos Computing"
51,"Prof. Sheridan Jones","Bahasa Inggris",2.7,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones",Compilation,2.7,"Ubiquitos Computing"
51,"Prof. Sheridan Jones",Statistik,3.3,"Knowledge Engineering"
51,"Prof. Sheridan Jones","Big Data",4,"Knowledge Engineering"
51,"Prof. Sheridan Jones",AI,2.7,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones","Matkom 3",3,"Knowledge Engineering"
51,"Prof. Sheridan Jones","Matkom 3",3,"Ubiquitos Computing"
51,"Prof. Sheridan Jones","Matkom 3",3,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones","Komunikasi Data",3,"Ubiquitos Computing"
51,"Prof. Sheridan Jones",Mobile,3.3,"Ubiquitos Computing"
51,"Prof. Sheridan Jones",NLP,3.3,"Knowledge Engineering"
51,"Prof. Sheridan Jones",Algorithm,3.7,"Knowledge Engineering"
51,"Prof. Sheridan Jones",Algorithm,3.7,"Ubiquitos Computing"
51,"Prof. Sheridan Jones",Algorithm,3.7,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones",Graphics,3,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones","Basis Data",3,"Knowledge Engineering"
51,"Prof. Sheridan Jones","Basis Data",3,"Ubiquitos Computing"
51,"Prof. Sheridan Jones","Basis Data",3,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones",Cryptography,3.3,"Ubiquitos Computing"
51,"Prof. Sheridan Jones",Sociotechnology,4,"Knowledge Engineering"
51,"Prof. Sheridan Jones",Sociotechnology,4,"Ubiquitos Computing"
51,"Prof. Sheridan Jones",Sociotechnology,4,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones",Declarative,3,"Knowledge Engineering"
51,"Prof. Sheridan Jones",Declarative,3,"Ubiquitos Computing"
51,"Prof. Sheridan Jones",Declarative,3,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones","Proyek SI",4,"Knowledge Engineering"
51,"Prof. Sheridan Jones","Proyek SI",4,"Ubiquitos Computing"
51,"Prof. Sheridan Jones","Proyek SI",4,"Game Technology & Machine Learning"
51,"Prof. Sheridan Jones",OS,3,"Knowledge Engineering"
51,"Prof. Sheridan Jones",OS,3,"Ubiquitos Computing"
51,"Prof. Sheridan Jones",OS,3,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV","Basis Data",3.3,"Knowledge Engineering"
52,"Miss Hulda Becker IV","Basis Data",3.3,"Ubiquitos Computing"
52,"Miss Hulda Becker IV","Basis Data",3.3,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV",MM,4,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV","Big Data",3.3,"Knowledge Engineering"
52,"Miss Hulda Becker IV",Web,2,"Knowledge Engineering"
52,"Miss Hulda Becker IV",Web,2,"Ubiquitos Computing"
52,"Miss Hulda Becker IV",Web,2,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV",Graphics,3.7,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV",Cryptography,3,"Ubiquitos Computing"
52,"Miss Hulda Becker IV",Declarative,2.7,"Knowledge Engineering"
52,"Miss Hulda Becker IV",Declarative,2.7,"Ubiquitos Computing"
52,"Miss Hulda Becker IV",Declarative,2.7,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV","Open Source",2.7,"Ubiquitos Computing"
52,"Miss Hulda Becker IV",Game,3.7,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV",IMK,2.7,"Knowledge Engineering"
52,"Miss Hulda Becker IV",IMK,2.7,"Ubiquitos Computing"
52,"Miss Hulda Becker IV",IMK,2.7,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV",AI,4,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV",K3,4,"Knowledge Engineering"
52,"Miss Hulda Becker IV",K3,4,"Ubiquitos Computing"
52,"Miss Hulda Becker IV",K3,4,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV",OS,2.7,"Knowledge Engineering"
52,"Miss Hulda Becker IV",OS,2.7,"Ubiquitos Computing"
52,"Miss Hulda Becker IV",OS,2.7,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV",Mobile,3.7,"Ubiquitos Computing"
52,"Miss Hulda Becker IV","Matkom 2",3.3,"Knowledge Engineering"
52,"Miss Hulda Becker IV","Matkom 2",3.3,"Ubiquitos Computing"
52,"Miss Hulda Becker IV","Matkom 2",3.3,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV","Algoritma & Pemrograman",3,"Knowledge Engineering"
52,"Miss Hulda Becker IV","Algoritma & Pemrograman",3,"Ubiquitos Computing"
52,"Miss Hulda Becker IV","Algoritma & Pemrograman",3,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV",Algorithm,3.7,"Knowledge Engineering"
52,"Miss Hulda Becker IV",Algorithm,3.7,"Ubiquitos Computing"
52,"Miss Hulda Becker IV",Algorithm,3.7,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV",Compilation,3.3,"Ubiquitos Computing"
52,"Miss Hulda Becker IV","Bahasa Inggris",2.7,"Knowledge Engineering"
52,"Miss Hulda Becker IV","Bahasa Inggris",2.7,"Ubiquitos Computing"
52,"Miss Hulda Becker IV","Bahasa Inggris",2.7,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV","Proyek SI",2.7,"Knowledge Engineering"
52,"Miss Hulda Becker IV","Proyek SI",2.7,"Ubiquitos Computing"
52,"Miss Hulda Becker IV","Proyek SI",2.7,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV","Struktur Data",2.7,"Knowledge Engineering"
52,"Miss Hulda Becker IV","Struktur Data",2.7,"Ubiquitos Computing"
52,"Miss Hulda Becker IV","Struktur Data",2.7,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV",RPL,2.7,"Knowledge Engineering"
52,"Miss Hulda Becker IV",RPL,2.7,"Ubiquitos Computing"
52,"Miss Hulda Becker IV",RPL,2.7,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV","Komunikasi Data",3,"Ubiquitos Computing"
52,"Miss Hulda Becker IV",KWU,4,"Knowledge Engineering"
52,"Miss Hulda Becker IV",KWU,4,"Ubiquitos Computing"
52,"Miss Hulda Becker IV",KWU,4,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV",IOT,3.3,"Ubiquitos Computing"
52,"Miss Hulda Becker IV",OOP,3.3,"Knowledge Engineering"
52,"Miss Hulda Becker IV",OOP,3.3,"Ubiquitos Computing"
52,"Miss Hulda Becker IV",OOP,3.3,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV",Statistik,2.7,"Knowledge Engineering"
52,"Miss Hulda Becker IV","Data Science",3,"Knowledge Engineering"
52,"Miss Hulda Becker IV","Organisasi & Arsitektur Komputer",3.7,"Knowledge Engineering"
52,"Miss Hulda Becker IV","Organisasi & Arsitektur Komputer",3.7,"Ubiquitos Computing"
52,"Miss Hulda Becker IV","Organisasi & Arsitektur Komputer",3.7,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV","Matkom 1",3.7,"Knowledge Engineering"
52,"Miss Hulda Becker IV","Matkom 1",3.7,"Ubiquitos Computing"
52,"Miss Hulda Becker IV","Matkom 1",3.7,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV","Matkom 3",3,"Knowledge Engineering"
52,"Miss Hulda Becker IV","Matkom 3",3,"Ubiquitos Computing"
52,"Miss Hulda Becker IV","Matkom 3",3,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV",Sociotechnology,4,"Knowledge Engineering"
52,"Miss Hulda Becker IV",Sociotechnology,4,"Ubiquitos Computing"
52,"Miss Hulda Becker IV",Sociotechnology,4,"Game Technology & Machine Learning"
52,"Miss Hulda Becker IV",NLP,3.3,"Knowledge Engineering"
52,"Miss Hulda Becker IV",PTI,4,"Knowledge Engineering"
52,"Miss Hulda Becker IV",PTI,4,"Ubiquitos Computing"
52,"Miss Hulda Becker IV",PTI,4,"Game Technology & Machine Learning"
53,"Rollin Marvin",Graphics,3.7,"Game Technology & Machine Learning"
53,"Rollin Marvin",KWU,2.7,"Knowledge Engineering"
53,"Rollin Marvin",KWU,2.7,"Ubiquitos Computing"
53,"Rollin Marvin",KWU,2.7,"Game Technology & Machine Learning"
53,"Rollin Marvin","Matkom 3",3.7,"Knowledge Engineering"
53,"Rollin Marvin","Matkom 3",3.7,"Ubiquitos Computing"
53,"Rollin Marvin","Matkom 3",3.7,"Game Technology & Machine Learning"
53,"Rollin Marvin",Declarative,4,"Knowledge Engineering"
53,"Rollin Marvin",Declarative,4,"Ubiquitos Computing"
53,"Rollin Marvin",Declarative,4,"Game Technology & Machine Learning"
53,"Rollin Marvin",Sociotechnology,2.7,"Knowledge Engineering"
53,"Rollin Marvin",Sociotechnology,2.7,"Ubiquitos Computing"
53,"Rollin Marvin",Sociotechnology,2.7,"Game Technology & Machine Learning"
53,"Rollin Marvin",MM,3.3,"Game Technology & Machine Learning"
53,"Rollin Marvin",OOP,3,"Knowledge Engineering"
53,"Rollin Marvin",OOP,3,"Ubiquitos Computing"
53,"Rollin Marvin",OOP,3,"Game Technology & Machine Learning"
53,"Rollin Marvin","Data Science",3.3,"Knowledge Engineering"
53,"Rollin Marvin","Matkom 2",3.3,"Knowledge Engineering"
53,"Rollin Marvin","Matkom 2",3.3,"Ubiquitos Computing"
53,"Rollin Marvin","Matkom 2",3.3,"Game Technology & Machine Learning"
53,"Rollin Marvin","Matkom 1",3.7,"Knowledge Engineering"
53,"Rollin Marvin","Matkom 1",3.7,"Ubiquitos Computing"
53,"Rollin Marvin","Matkom 1",3.7,"Game Technology & Machine Learning"
53,"Rollin Marvin",Mobile,3,"Ubiquitos Computing"
53,"Rollin Marvin","Proyek SI",3,"Knowledge Engineering"
53,"Rollin Marvin","Proyek SI",3,"Ubiquitos Computing"
53,"Rollin Marvin","Proyek SI",3,"Game Technology & Machine Learning"
53,"Rollin Marvin",Compilation,4,"Ubiquitos Computing"
53,"Rollin Marvin",NLP,4,"Knowledge Engineering"
53,"Rollin Marvin","Struktur Data",2.7,"Knowledge Engineering"
53,"Rollin Marvin","Struktur Data",2.7,"Ubiquitos Computing"
53,"Rollin Marvin","Struktur Data",2.7,"Game Technology & Machine Learning"
53,"Rollin Marvin","Organisasi & Arsitektur Komputer",3,"Knowledge Engineering"
53,"Rollin Marvin","Organisasi & Arsitektur Komputer",3,"Ubiquitos Computing"
53,"Rollin Marvin","Organisasi & Arsitektur Komputer",3,"Game Technology & Machine Learning"
53,"Rollin Marvin","Basis Data",2.7,"Knowledge Engineering"
53,"Rollin Marvin","Basis Data",2.7,"Ubiquitos Computing"
53,"Rollin Marvin","Basis Data",2.7,"Game Technology & Machine Learning"
53,"Rollin Marvin",Game,2.7,"Game Technology & Machine Learning"
53,"Rollin Marvin",K3,3,"Knowledge Engineering"
53,"Rollin Marvin",K3,3,"Ubiquitos Computing"
53,"Rollin Marvin",K3,3,"Game Technology & Machine Learning"
53,"Rollin Marvin",RPL,3.3,"Knowledge Engineering"
53,"Rollin Marvin",RPL,3.3,"Ubiquitos Computing"
53,"Rollin Marvin",RPL,3.3,"Game Technology & Machine Learning"
53,"Rollin Marvin","Bahasa Inggris",3.7,"Knowledge Engineering"
53,"Rollin Marvin","Bahasa Inggris",3.7,"Ubiquitos Computing"
53,"Rollin Marvin","Bahasa Inggris",3.7,"Game Technology & Machine Learning"
